93036,EL05239767601,富津,千葉県,富津市,富津市立富津小学校
93037,EL05240719101,市原２,千葉県,市原市,市原市立加茂中学校
93038,EL05238778002,御殿場,静岡県,御殿場市,御殿場市桜公園
93039,EL05239567702,鋸南,千葉県,鋸南町,鋸南町学校給食センター
93041,EL05240529102,勝浦,千葉県,勝浦市,勝浦市立荒川小学校跡地
93042,EL05239507802,湯河原,神奈川県,湯河原町,湯河原町立湯河原中学校
93043,EL05238573202,静岡清水町,静岡県,清水町,清水町総合運動公園
93044,EL05240503601,鴨川,千葉県,鴨川市,鴨川市営総合運動施設
93045,EL05239770603,鹿野山,千葉県,君津市,国土地理院鹿野山測地観測所
93046,EL05238471902,大仁,静岡県,伊豆の国市,さつきヶ丘公園
93047,EL05239364901,館山,千葉県,館山市,館山市収集管理センター
93048,EL05239312003,小室山,静岡県,伊東市,伊東市小室山公園
93049,EL05238279301,天城湯ヶ島１,静岡県,伊豆市,伊豆市立月ヶ瀬小学校
93050,EL05237250302,引佐,静岡県,浜松市,浜松市引佐総合事務所　多目的研修センター（駐車場）
93051,EL05239134003,大島１,東京都,大島町,大島町立第二中学校
93052,EL05238104101,掛川,静岡県,掛川市,掛川市立城北小学校
93053,EL05238170901,河津,静岡県,河津町,河津町立河津中学校
93055,EL05239032401,大島２,東京都,大島町,大島町立第三中学校
93057,EL05139424001,新島,東京都,新島村,新島村立新島中学校
93058,EL05139214002,神津島１,東京都,神津島村,神津島村開発総合センター
93059,EL05139144003,三宅１,東京都,三宅村,三宅村立三宅中学校
93060,EL05139047303,三宅２,東京都,三宅村,三宅村立坪田中学校
93061,EL05239300103,中伊豆,静岡県,伊豆市,丸野高原観光施設「万天の湯」（旧国民宿舎中伊豆荘）
93062,EL05239205902,伊東八幡野,静岡県,伊東市,伊東市営いがいが根駐車場
93063,EL05339426101,秋川,東京都,あきる野市,楓ヶ原公園
93064,EL05338374802,山梨大月,山梨県,大月市,大月市営総合グランド陸上競技場
93065,EL05339313201,藤野,神奈川県,相模原市,相模原市立日連小学校
93066,EL05339111601,秦野,神奈川県,秦野市,菩提峠
93067,EL05239752301,横須賀,神奈川県,横須賀市,不入斗運動公園
93068,EL05239609302,箱根,神奈川県,箱根町,箱根町立箱根明星中学校
93069,EL05338133502,中富,山梨県,身延町,山梨県峡南地方勤労青年センター（常駐管理者不在）
93070,EL05338169502,富士吉田,山梨県,富士吉田市,富士吉田市立下吉田東小学校
93071,EL05338043502,富士宮１,静岡県,富士宮市,富士宮市立井之頭保育園
93072,EL05238766101,裾野１,静岡県,裾野市,静岡県水ヶ塚公園
93073,EL05238734501,南部,山梨県,南部町,南部町立睦合小学校
93074,EL05238624001,静岡１,静岡県,静岡市,井川開拓牧場
93075,EL05238644902,富士宮２,静岡県,富士宮市,学校法人静岡理工科大学星陵高等学校
93076,EL05238650701,富士,静岡県,富士市,静岡県立吉原工業高等学校
93077,EL05238448101,静岡清水市１,静岡県,静岡市,静岡市水道局八木間ポンプ場第一取水井
93078,EL05238522902,静岡２,静岡県,静岡市,野田平共同製茶組合
93079,EL05238512001,本川根,静岡県,川根本町,川根本町立本川根小学校
93081,EL05238338001,静岡３,静岡県,静岡市,静岡市城北公園
93084,EL05237459502,東栄,愛知県,東栄町,東栄町立東栄中学校
93085,EL05238163201,西伊豆,静岡県,西伊豆町,西伊豆町　先川浄水場
93086,EL05138763701,南伊豆２,静岡県,南伊豆町,石廊崎ジャングルパーク駐車場
93088,EL05238302501,川根,静岡県,島田市,島田市立川根小学校
93089,EL05237271402,静岡森,静岡県,森町,森町立森中学校
93090,EL05237362501,天竜,静岡県,浜松市,浜松市立竜川中学校跡地
93091,EL05238110002,静岡相良１,静岡県,牧之原市,牧之原市菊川市学校組合立牧之原中学校
93092,EL05238018801,榛原,静岡県,牧之原市,牧之原市立川崎小学校
93093,EL05238005402,大東１,静岡県,掛川市,掛川市立佐束小学校
93094,EL05138717002,浜岡１,静岡県,御前崎市,御前崎市立浜岡中学校
93095,EL05237070401,浅羽,静岡県,袋井市,浅羽球技場
93096,EL05237170201,袋井,静岡県,袋井市,袋井市小鳩公園
93097,EL05237165303,浜北,静岡県,浜松市,浜松市立北浜小学校
93098,EL05237060502,竜洋,静岡県,磐田市,磐田市立竜洋東小学校
93099,EL05237342602,鳳来,愛知県,新城市,新城市立長篠保育園
93102,EL05237233402,愛知一宮町,愛知県,豊川市,豊川市立一宮東部小学校
93103,EL05237147403,三ヶ日,静岡県,浜松市,浜松市立三ヶ日西小学校
93104,EL05237046102,湖西,静岡県,湖西市,湖西運動公園（駐車場）
95105,EL05239414303,初島,静岡県,熱海市,初島公園
95113,EL04939564301,八丈,東京都,八丈町,八丈町富士野球場
101181,EL05540771902,楢葉Ａ,福島県,楢葉町,楢葉町公民館分館
101182,EL06445744003,根室１Ａ,北海道,根室市,根室市じん芥焼却場
101183,EL05239306701,伊東Ａ,静岡県,伊東市,伊東市立竹の台幼稚園
940001,EL06841068002,稚内,北海道,稚内市,声問公園
940002,EL06643512703,興部,北海道,興部町,興部町立沙留小学校
940003,EL06641467002,羽幌,北海道,羽幌町,羽幌町築別集会所
940004,EL06544659401,斜里,北海道,斜里町,オホーツク霊園
940005,EL06544230502,弟子屈,北海道,弟子屈町,釧路圏摩周観光文化センター
940007,EL06542330801,美瑛,北海道,美瑛町,美瑛町立美瑛中学校
940008,EL06541642001,増毛,北海道,増毛町,ホテルオーベルジュましけ
940009,EL06445418003,浜中,北海道,浜中町,アゼチ岬駐車場
940010,EL06444335401,釧路市,北海道,釧路市,釧路市立朝陽小学校
940011,EL06443433601,池田,北海道,池田町,池田町立高島町民センター
940012,EL06442337202,占冠,北海道,占冠村,占冠村運動公園
940013,EL06441601202,小樽１,北海道,小樽市,小樽市平磯公園
940014,EL06441357801,長沼,北海道,長沼町,長沼第五小学校跡地（町有地）
940015,EL06343328602,広尾,北海道,広尾町,シーサイドパーク広尾
940016,EL06342422902,静内,北海道,新ひだか町,清水丘幼児公園
940017,EL06339564803,瀬棚,北海道,せたな町,瀬棚地区農村公園　隣地
940018,EL06340474502,室蘭,北海道,室蘭市,白鳥台５丁目５号公園
940019,EL06343010202,えりも１,北海道,えりも町,えりも町スポーツ公園
940020,EL06339148101,奥尻１,北海道,奥尻町,うにまる公園
940021,EL06340000801,乙部,北海道,乙部町,元和台海浜公園
940022,EL06240559902,函館,北海道,函館市,函館市立北美原小学校
940023,EL06240105301,松前,北海道,松前町,松前町営牧場
940024,EL06141716702,むつ,青森県,むつ市,むつ市立第一田名部小学校
940026,EL06140123102,鰺ヶ沢,青森県,鰺ヶ沢町,鰺ヶ沢町立鳴沢小学校
940027,EL06041166301,久慈,岩手県,久慈市,久慈市立宇部小学校
940028,EL05941278501,宮古,岩手県,宮古市,宮古市立津軽石中学校
940029,EL05841513602,水沢１,岩手県,奥州市,水沢測地観測所
940030,EL05939766201,男鹿１,秋田県,男鹿市,男鹿市立男鹿北中学校
940031,EL05940007301,本荘,秋田県,由利本荘市,由利本荘市石脇公園
940032,EL05839267401,酒田,山形県,酒田市,酒田市緑ヶ丘二丁目公園
940033,EL05840121503,山形新庄,山形県,新庄市,新庄市東山公園
940035,EL05740329901,天童,山形県,天童市,天童市東長岡公園
940036,EL05741533502,女川,宮城県,女川町,女川町総合運動場
940037,EL05740378602,利府,宮城県,利府町,利府町立第二小学校
940038,EL05640576202,相馬１,福島県,相馬市,相馬市立養護学校
940040,EL05639367301,山都,福島県,喜多方市,東小川健康公園
940041,EL05540570202,いわき,福島県,いわき市,いわき市フラワーセンター
940042,EL05440644802,日立,茨城県,日立市,日立市立金沢小学校
940043,EL05439458801,栃木,栃木県,栃木市,栃木市総合運動公園
940044,EL05538073202,新治,群馬県,みなかみ町,みなかみ町立須川小学校
940045,EL05438361902,富岡,群馬県,富岡市,富岡市学校給食センター
940046,EL05437569802,大町,長野県,大町市,大町市立仁科台中学校
940047,EL05337770503,箕輪,長野県,箕輪町,箕輪町立箕輪西小学校
940048,EL05338340601,中道,山梨県,甲府市,山梨県曽根丘陵公園
940049,EL05739247002,村上,新潟県,村上市,村上市運動公園
940050,EL05638677902,新潟,新潟県,新潟市,新潟市立青山小学校
940051,EL05638047501,柏崎１,新潟県,柏崎市,柏崎市立松浜中学校
940052,EL05537331802,入善,富山県,入善町,入善町立上青小学校
940053,EL05636075102,輪島,石川県,輪島市,輪島市立大屋小学校
940054,EL05436759101,内灘,石川県,内灘町,内灘町総合公園
940055,EL05436217301,三国,福井県,坂井市,坂井市立加戸小学校
940056,EL05336302801,敦賀,福井県,敦賀市,敦賀市愛発プール
940057,EL05335215801,宮津,京都府,宮津市,宮津市立栗田小学校
940058,EL05437126701,高山,岐阜県,高山市,高山市立岩滝小学校
940059,EL05337516902,下呂,岐阜県,下呂市,下呂市立下呂小学校
940060,EL05336273202,美濃,岐阜県,美濃市,美濃市立中有知小学校
940061,EL05337037702,中津川,岐阜県,中津川市,中津川市立阿木小学校
940062,EL05236511203,八日市,滋賀県,東近江市,東近江市立八日市西小学校
940063,EL05237505303,日進,愛知県,日進市,日進市民会館
940064,EL05236141002,津,三重県,津市,津市立一身田小学校
940065,EL05136565801,鳥羽,三重県,鳥羽市,鳥羽市立鳥羽東中学校
940066,EL05136017502,尾鷲,三重県,尾鷲市,尾鷲市立尾鷲中学校
940067,EL05235240001,箕面,大阪府,箕面市,箕面市立第二総合運動場
940068,EL05135467802,奈良吉野,奈良県,吉野町,吉野町立吉野小学校
940069,EL05135118702,和歌山海南,和歌山県,海南市,海南市立第二中学校
940070,EL05035168101,串本,和歌山県,串本町,串本町立綿富小学校
940071,EL05234144403,兵庫御津,兵庫県,たつの市,たつの市立御津幼稚園
940072,EL05334320603,岩美,鳥取県,岩美町,岩美町立岩美北小学校
940074,EL05333102403,松江,島根県,松江市,松江市立湖南中学校
940075,EL05232410603,江津,島根県,江津市,江津市立高角小学校
940076,EL05131743802,須佐,山口県,萩市,萩市立須佐中学校
940077,EL05133645202,笠岡,岡山県,笠岡市,笠岡市立吉田小学校
940078,EL05132440602,広島熊野,広島県,熊野町,熊野町立熊野中学校
940079,EL05030779303,下関,山口県,下関市,下関市立垢田中学校
940080,EL05134304102,高松,香川県,高松市,香川県立高松南高等学校
940081,EL05034751001,阿南１,徳島県,阿南市,阿南市立阿南第一中学校
940082,EL04934707901,室戸,高知県,室戸市,独立行政法人国立室戸少年自然の家
940083,EL05033243602,高知,高知県,高知市,高知市立十津小学校
940084,EL04933712901,中土佐１,高知県,中土佐町,中土佐町立上ノ加江中学校
940085,EL04932170702,土佐清水,高知県,土佐清水市,土佐清水市立中浜小学校
940086,EL05032126202,伊方,愛媛県,伊方町,国道197号沿い
940087,EL05030437802,古賀,福岡県,古賀市,古賀市立古賀中学校
940088,EL05031155502,安岐,大分県,国東市,国東市高齢者生活福祉センター（やすらぎ）
940089,EL04930779701,日田,大分県,日田市,日田市立有田小学校
940090,EL04931370001,大分佐伯,大分県,佐伯市,佐伯市立下堅田小学校
940091,EL05029167801,玄海,佐賀県,玄海町,玄海町立仮屋小学校
940093,EL04830655103,千丁,熊本県,八代市,北村農村公園
940094,EL04831553003,日向,宮崎県,日向市,大王谷運動公園
940095,EL04831032702,佐土原,宮崎県,宮崎市,宮崎市立久峰中学校
940096,EL04830011501,阿久根,鹿児島県,阿久根市,グランビューあくね
940097,EL04730230703,鹿児島１,鹿児島県,鹿児島市,錦江ゴルフクラブ敷地内
940098,EL04630721301,枕崎,鹿児島県,枕崎市,台場公園
940099,EL04631701701,内之浦,鹿児島県,肝付町,肝付町総合グラウンド（駐車場）
942004,EL04730171001,鹿屋,鹿児島県,鹿屋市,気象庁地磁気観測所鹿屋出張所
950101,EL06842010302,猿払,北海道,猿払村,猿払村営牧場
950102,EL06741703302,礼文,北海道,礼文町,礼文町立尺忍小学校跡地
950103,EL06742440202,枝幸,北海道,枝幸町,北緯４５度記念広場
950104,EL06741257902,天塩,北海道,天塩町,天塩町いつくしま公園
950105,EL06742027101,音威子府,北海道,音威子府村,音威子府村山村広場
950106,EL06641521602,天売島,北海道,羽幌町,羽幌町役場天売支所
950107,EL06642355001,下川,北海道,下川町,下川町桜ヶ丘公園
950108,EL06644007201,常呂,北海道,北見市,豊川地区農村公園
950109,EL06645012402,羅臼,北海道,羅臼町,羅臼町有地
950110,EL06642010201,幌加内,北海道,幌加内町,幌加内町立幌加内中学校
950111,EL06643020602,丸瀬布,北海道,遠軽町,丸瀬布中央公民館
950112,EL06443277402,音別,北海道,釧路市,釧路市立音別中学校
950113,EL06544275801,中標津,北海道,中標津町,中標津町立広陵中学校
950114,EL06543661202,北見,北海道,北見市,北見市心身障害者共同作業所工房とみさと(駐車場)
950115,EL06545319001,標津,北海道,標津町,標津町役場
950116,EL06544069102,別海１,北海道,別海町,西公民館
950117,EL06541038402,厚田,北海道,石狩市,厚田公園
950118,EL06545005901,別海２,北海道,別海町,別海町交流センター「郊楽苑」
950119,EL06545064403,根室２,北海道,根室市,根室市立珸瑤瑁小学校
950120,EL06440745703,積丹,北海道,積丹町,Ｂ＆Ｇ財団積丹海洋センター
950121,EL06443744402,足寄,北海道,足寄町,足寄町有地
950122,EL06444627602,鶴居,北海道,鶴居村,鶴居村有地
950123,EL06443627301,上士幌,北海道,上士幌町,上士幌町中央公園
950124,EL06444514001,阿寒１,北海道,釧路市,釧路市立阿寒中学校
950125,EL06444466702,厚岸,北海道,厚岸町,道の駅「厚岸」（厚岸味覚ターミナル・コンキリエ）
950126,EL06440436902,泊,北海道,泊村,泊村公民館
950127,EL06440348302,共和,北海道,共和町,森林健康公園
950128,EL06441326301,札幌,北海道,札幌市,札幌市北方自然教育園
950129,EL06440272002,京極,北海道,京極町,京極町立京極小学校
950130,EL06440146802,蘭越,北海道,蘭越町,黄金公園
950131,EL06440114802,寿都,北海道,寿都町,寿都町立寿都中学校
950132,EL06441067902,厚真,北海道,厚真町,かしわ公園
950133,EL06442027303,平取,北海道,平取町,鉄道記念公園
950134,EL06443003802,中札内,北海道,中札内村,中島農業センター
950135,EL06441000501,大滝,北海道,伊達市,伊達市基幹集落センター
950136,EL06341748802,苫小牧,北海道,苫小牧市,緑ヶ丘公園
950137,EL06340767602,洞爺,北海道,洞爺湖町,とうやクリーナップセンター
950138,EL06343636602,大樹,北海道,大樹町,大樹町営晩成牧場
950139,EL06341625802,白老,北海道,白老町,町民ふれあい広場
950140,EL06340529802,長万部,北海道,長万部町,長万部慈恵園
950141,EL06342507402,門別,北海道,門別町,デイ・サービスセンター（やすらぎ荘）
950142,EL06342249503,三石,北海道,新ひだか町,新ひだか町特別養護老人ホーム蓬莱荘
950143,EL06340229003,八雲,北海道,八雲町,八雲スポーツ公園
950144,EL06342175401,様似,北海道,様似町,アポイの火まつり資材センター
950145,EL06340105002,熊石,北海道,八雲町,八雲町有地（青少年旅行村）
950146,EL06340141502,北海道森,北海道,森町,オニウシ公園
950147,EL06340065402,鹿部,北海道,鹿部町,山村広場
950149,EL06240321501,知内,北海道,知内町,知内町有地（学校跡地）
950150,EL06240174003,佐井,青森県,佐井村,佐井村立原田小学校(H18年度廃校)
950151,EL06140455002,蟹田,青森県,外ヶ浜町,蟹田一本松地区公園
950152,EL06141326902,六ヶ所,青森県,六ヶ所村,六ヶ所村立第一中学校
950153,EL06041715502,十和田,青森県,十和田市,十和田市立ちとせ小学校
950154,EL06039679402,岩崎,青森県,深浦町,深浦町岩崎スポーツセンター
950155,EL06040642602,大鰐,青森県,大鰐町,大鰐町立蔵館小学校
950156,EL06041641003,八戸,青森県,八戸市,八戸市立小中野中学校
950157,EL06041304602,田子,青森県,田子町,田子町立上郷小学校
950158,EL06041458701,種市,岩手県,洋野町,洋野町立種市小学校
950159,EL06041324301,二戸,岩手県,二戸市,二戸市立中央小学校
950160,EL06041035601,葛巻,岩手県,葛巻町,葛巻町総合運動公園
950161,EL05941717802,岩手,岩手県,岩手町,岩手町立沼宮内中学校
950162,EL05941674602,岩泉１,岩手県,岩泉町,岩泉町立小本小学校　大牛内分校
950163,EL05941612302,玉山,岩手県,盛岡市,盛岡市総合運動公園
950164,EL05941661403,岩泉２,岩手県,岩泉町,岩泉町立岩泉中学校
950165,EL05940474701,雫石,岩手県,雫石町,雫石町総合運動公園
950166,EL05941311302,矢巾,岩手県,矢巾町,矢巾町間野々公民館
950167,EL05941174601,山田,岩手県,山田町,山田町立町民グランド
950169,EL05941040202,遠野,岩手県,遠野市,遠野市立遠野中学校
950170,EL05841760301,釜石,岩手県,釜石市,釜石市立甲子中学校
950171,EL05841452902,大船渡,岩手県,大船渡市,大船渡市森林総合利用施設フレアイランド尾崎岬
950172,EL05841248502,気仙沼,宮城県,気仙沼市,気仙沼市立気仙沼小学校
950173,EL05840177901,栗駒,宮城県,栗原市,栗原市立栗駒中学校
950174,EL05840069402,鳴子,宮城県,大崎市,大崎市市営放牧場
950175,EL05841031502,志津川,宮城県,南三陸町,南三陸町立志津川小学校
950176,EL05741614101,涌谷,宮城県,涌谷町,涌谷町町民医療福祉センター
950177,EL05740469802,宮城大和,宮城県,大和町,学校法人　東北理工専門学校
950178,EL05740254102,宮城川崎,宮城県,川崎町,川崎町立川内小学校
950179,EL05740063702,亘理,宮城県,亘理町,亘理町立亘理中学校
950180,EL05640738502,七ヶ宿,宮城県,七ヶ宿町,七ヶ宿町立関小学校
950181,EL06040349601,大館,秋田県,大館市,大館市立第二中学校
950182,EL06040322101,藤里,秋田県,藤里町,藤里町立藤里小学校
950183,EL06040265201,鹿角,秋田県,鹿角市,鹿角市役所
950184,EL06040209302,能代,秋田県,能代市,能代地区土地改良区
950185,EL06040030202,阿仁,秋田県,北秋田市,北秋田市立阿仁合小学校
950186,EL05940712001,五城目,秋田県,五城目町,馬川地区公民館
950187,EL05940449701,西木,秋田県,仙北市,西木総合健康増進センター
950188,EL05940318802,河辺,秋田県,秋田市,秋田市立河辺小学校
950189,EL05940235001,西仙北,秋田県,大仙市,大仙市立西仙北東中学校
950190,EL05840749402,横手,秋田県,横手市,横手市立朝倉小学校
950191,EL05839674202,象潟,秋田県,にかほ市,にかほ市民野球場（九十九島球場）
950192,EL05840519201,鳥海,秋田県,由利本荘市,由利本荘市立直根小学校
950193,EL05840456001,皆瀬,秋田県,湯沢市,湯沢市市営皆瀬野球場
950194,EL05839642302,飛島,山形県,酒田市,国土地理院飛鳥験潮場
950195,EL05839171602,立川,山形県,庄内町,旧庄内町南部児童館
950196,EL05739761603,朝日,山形県,鶴岡市,鶴岡市本郷地区山村広場
950197,EL05739157901,山形小国,山形県,小国町,越中里活性化センター
950198,EL05640705701,米沢,山形県,米沢市,米沢市立六郷小学校
950199,EL05740203602,白鷹,山形県,白鷹町,白鷹町立鮎貝小学校
950200,EL05640431702,福島,福島県,福島市,福島市立金谷川小学校
950201,EL05640267001,浪江,福島県,浪江町,浪江町立津島小学校
950202,EL05640208503,猪苗代１,福島県,猪苗代町,猪苗代町営磐梯山牧場
950203,EL05641204002,小高,福島県,南相馬市,南相馬市立福浦小学校
950204,EL05639146202,金山,福島県,金山町,金山町中川運動場
950205,EL05540759203,滝根,福島県,田村市,田村市立滝根中学校
950206,EL05539726903,只見,福島県,只見町,只見町立朝日中学校
950207,EL05539743001,福島南郷,福島県,南会津町,南会津町和泉田農村環境改善センター
950209,EL05539761901,下郷,福島県,下郷町,下郷町立下郷中学校
950210,EL05540525001,白河,福島県,白河市,白河市立白河第四小学校
950211,EL05540540402,古殿,福島県,古殿町,古殿町立古殿中学校
950212,EL05540233302,矢祭,福島県,矢祭町,矢祭町立関岡小学校
950213,EL05440728302,美和,茨城県,常陸大宮市,花立自然公園
950214,EL05540166003,北茨城,茨城県,北茨城市,北茨城市民体育館
950215,EL05440403602,岩瀬,茨城県,桜川市,桜川市立坂戸小学校
950216,EL05440431802,水戸,茨城県,水戸市,水戸市立吉田小学校
950217,EL05540202301,大田原,栃木県,大田原市,大田原東地区公民館
950218,EL05439749902,日光,栃木県,日光市,日光市立小来川小中学校
950219,EL05439771301,宇都宮,栃木県,宇都宮市,宇都宮市立海道小学校
950220,EL05539112702,片品,群馬県,片品村,片品村寄居山公園
950221,EL05438640401,嬬恋,群馬県,嬬恋村,嬬恋村立鎌原小学校
950222,EL05439520602,桐生,群馬県,桐生市,桐生市立教育研究所
950223,EL05339708602,秩父,埼玉県,秩父市,秩父市立秩父第二中学校
950224,EL05339667302,越谷,埼玉県,越谷市,越谷市東越谷第二公園
950225,EL05340308301,千葉花見川,千葉県,千葉市,幕張舟溜跡公園
950226,EL05240639001,千葉大原,千葉県,いすみ市,いすみ市大原グラウンド
950227,EL05239470702,丸山,千葉県,南房総市,千倉海岸三原地区
950228,EL05339359001,世田谷,東京都,世田谷区,日本大学文理学部グラウンド
950229,EL05339010302,大井,神奈川県,大井町,大井町立相和小学校
950230,EL05239712101,小田原,神奈川県,小田原市,久野兎河原公園
950231,EL05739525002,粟島浦,新潟県,粟島浦村,栗島漁港（漁港環境整備施設用地）
950232,EL05738348102,両津１,新潟県,佐渡市,佐渡市立内海府中学校
950233,EL05738037701,両津２,新潟県,佐渡市,佐渡市立河崎小学校
950234,EL05639721802,新発田,新潟県,新発田市,新発田市立東中学校
950235,EL05638527101,小木,新潟県,佐渡市,小木漁港（漁港環境整備施設用地）
950236,EL05639432801,鹿瀬,新潟県,阿賀町,鹿瀬保育園
950237,EL05638460202,寺泊,新潟県,長岡市,長岡市野積河川公園
950238,EL05639309402,新潟加茂,新潟県,加茂市,新潟県立加茂農林高等学校
950239,EL05638176903,栃尾,新潟県,長岡市,長岡市立秋葉中学校
950240,EL05538767303,小千谷,新潟県,小千谷市,小千谷市立小千谷中学校
950241,EL05538627603,大潟,新潟県,上越市,上越市立大潟町中学校
950242,EL05538579402,新潟大和,新潟県,南魚沼市,南魚沼市公民館
950243,EL05538509802,名立,新潟県,上越市,シーサイドパーク名立
950244,EL05538449802,松之山,新潟県,十日町市,特別養護老人ホーム不老閣
950245,EL05537465901,糸魚川１,新潟県,糸魚川市,糸魚川市立糸魚川東小学校
950246,EL05538369602,塩沢,新潟県,南魚沼市,南魚沼市大原運動公園
950247,EL05538213501,妙高高原,新潟県,妙高市,妙高高原スポーツ公園
950248,EL05536078901,高岡,富山県,高岡市,高岡市立木津小学校
950249,EL05437716502,富山,富山県,富山市,富山市立新保小学校
950250,EL05437639503,大山,富山県,富山市,ウェルサンピア立山（富山厚生年金休暇センター）
950251,EL05436478302,上平,富山県,南砺市,南砺市立上平中学校
950252,EL05636672303,舳倉島,石川県,輪島市,輪島市立鳳至小・上野台中学校舳倉島分校
950253,EL05637123103,珠洲,石川県,珠洲市,野々江総合公園
950255,EL05436437103,小松,石川県,小松市,ふれあい健康広場
950256,EL05436159002,白峰,石川県,白山市,白峰温泉の里「御前荘」
950257,EL05436127202,丸岡,福井県,坂井市,丸岡運動公園
950258,EL05336748002,大野,福井県,大野市,大野市立有終東小学校
950259,EL05335773901,越前,福井県,越前町,越前町立四ヶ浦小学校
950260,EL05336515502,今庄,福井県,南越前町,南越前町立湯尾小学校
950261,EL05335274202,三方,福井県,若狭町,若狭町立明倫小学校
950262,EL05335145802,大飯,福井県,おおい町,おおい町立大飯中学校
950263,EL05338622502,小淵沢,山梨県,北杜市,北杜市立小淵沢小学校
950264,EL05338459503,牧丘,山梨県,牧丘町,山梨市立牧丘第二小学校
950265,EL05538136402,山ノ内,長野県,山ノ内町,山ノ内町立北小学校
950266,EL05537064902,白馬,長野県,白馬村,白馬村村営北部グランド
950267,EL05438719901,長野,長野県,長野市,長野市北堀公園
950268,EL05438426502,東部,長野県,東御市,田沢地区農業集落排水処理場
950269,EL05438451101,軽井沢,長野県,軽井沢町,軽井沢町矢ヶ崎公園
950270,EL05437378202,豊科,長野県,安曇野市,県民豊科運動広場
950271,EL05438215703,和田,長野県,長和町,長和町在宅介護支援センター
950272,EL05438135602,八千穂,長野県,佐久穂町,佐久穂町千ケ日向総合グウランド
950273,EL05437174802,塩尻,長野県,塩尻市,長野県畜産試験場
950274,EL05337554503,上松,長野県,上松町,上松町天狗山公園
950275,EL05338206302,大鹿,長野県,大鹿村,大鹿村中央構造線博物館
950276,EL05337262501,飯田,長野県,飯田市,飯田市立丸山小学校
950277,EL05237778402,南信濃,長野県,飯田市,飯田市Ｂ＆Ｇ海洋センター
950278,EL05237649702,根羽,長野県,根羽村,根羽村山村広場駐車場
950279,EL05437410101,宮川,岐阜県,飛騨市,飛騨市　宮川スポーツ公園
950280,EL05436073602,荘川,岐阜県,高山市,高山市立荘川小学校
950281,EL05337746201,高根,岐阜県,高山市,高根町緑地広場
950282,EL05336664902,白鳥,岐阜県,郡上市,白鳥町ふれあい広場公園
950283,EL05336570802,八幡,岐阜県,郡上市,八幡町小野第２公園
950284,EL05337338302,付知,岐阜県,中津川市,旧付知町学校給食センター
950285,EL05336336901,藤橋,岐阜県,揖斐川町,森林生態学習舎「自然舎」
950286,EL05336345801,根尾,岐阜県,本巣市,根尾村淡墨公園
950287,EL05337313301,加茂白川,岐阜県,白川町,白川町立白川北小学校
950288,EL05336158401,本巣,岐阜県,本巣市,本巣市総合運動場
950289,EL05337107902,八百津,岐阜県,八百津町,八百津町立八百津中学校
950291,EL05336044301,垂井,岐阜県,垂井町,垂井町立東幼稚園
950292,EL05337004802,多治見,岐阜県,多治見市,多治見市旭ヶ丘公園
950293,EL05237731202,串原,岐阜県,恵那市,サンホールくしはら
950294,EL05236647701,南濃,岐阜県,海津市,海津市立城山小学校
950295,EL05237473802,春野,静岡県,浜松市,浜松市立春野北小学校
950296,EL05238348102,静岡清水市２,静岡県,静岡市,東海大学海洋学部
950297,EL05238273302,天城湯ヶ島２,静岡県,伊豆市,伊豆市鉢窪浄水場前道路脇
950298,EL05336070403,愛知大口,愛知県,大口町,大口町二ツ屋公園
950299,EL05236662601,甚目寺,愛知県,甚目寺町,甚目寺町立南中学校
950300,EL05237526001,愛知豊田,愛知県,豊田市,豊田市立中金小学校
950301,EL05237424502,下山,愛知県,豊田市,豊田市立下山中学校
950302,EL05237309401,知立,愛知県,知立市,知立市立八ッ田小学校
950303,EL05237320301,額田,愛知県,岡崎市,岡崎市立額田中学校
950304,EL05236168902,常滑１,愛知県,常滑市,常滑市小脇公園
950305,EL05237105902,幡豆,愛知県,幡豆町,幡豆町立幡豆小学校
950306,EL05137727201,田原,愛知県,田原市,田原市立神戸小学校
950307,EL05137703502,渥美,愛知県,田原市,田原市立亀山小学校
950309,EL05236259003,楠,三重県,四日市市,楠プラザ　楠公民館
950310,EL05236019401,上野,三重県,伊賀市,伊賀市教育研究センター
950311,EL05136645402,松阪,三重県,松阪市,松阪市立徳和小学校
950312,EL05136521601,飯高,三重県,松阪市,松阪市立飯高東中学校
950314,EL05136360502,志摩,三重県,志摩市,志摩市志摩総合スポーツ公園
950315,EL05036605602,三重熊野,三重県,熊野市,熊野市立有馬小学校
950316,EL05036408002,鵜殿,三重県,紀宝町,紀宝町立うどの幼稚園
950317,EL05336216502,余呉,滋賀県,余呉町,（旧）余呉町立片岡小学校
950318,EL05336105402,マキノ,滋賀県,高島市,マキノ林間スポーツセンター多目的グラウンド
950319,EL05335072303,朽木,滋賀県,高島市,高島市立朽木東小学校
950320,EL05236708502,安曇川,滋賀県,高島市,高島市立本庄小学校
950321,EL05236712803,彦根,滋賀県,彦根市,大藪児童公園
950322,EL05235566901,大津１,滋賀県,大津市,修景保全対策事業記念公園
950323,EL05236318103,水口,滋賀県,甲賀市,水口町さつきが丘中央公園
950324,EL05235372202,大津２,滋賀県,大津市,大津市立南郷小学校
950326,EL05236204402,信楽,滋賀県,甲賀市,甲賀市立信楽中学校
950327,EL05335510302,丹後,京都府,京丹後市,京丹後市立宇川小学校
950328,EL05334276403,久美浜,京都府,京丹後市,京丹後市立川上小学校
